OBJECTID,Family,Species,Trophic_Guild,Weight,SOURCE,Weight,Source 2,MUSEUM NUMBER ,Provincia,Localidad,Lat,Long,LATITUDE,LONGITUDE,Elevation,Reference,,,,,,,,
2897,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9011,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2898,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9016,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2899,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9382,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2900,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 102474,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2901,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 102503,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2902,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 102504,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2903,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 102505,El Oro,"Portovelo, Sector El Tablon - Quinta Palomares","03 44' 11.4"" S","79 35' 41.1"" W",-3.736500,-79.594750,633,Carrera et al. 2010,,,,,,,,
2904,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9017,El Oro,"Zaruma, Mina 1 - Cerro Urcu","03 41' 04"" S","79 37' 20.2"" W",-3.684444,-79.622278,1000,Carrera et al. 2010,,,,,,,,
2905,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 102732,El Oro,"Zaruma, Mina 1 - Cerro Urcu","03 41' 04"" S","79 37' 20.2"" W",-3.684444,-79.622278,1000,Carrera et al. 2010,,,,,,,,
2906,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9009,El Oro," Palmales, Fuerte Militar Arenillas","03 40' 27.4"" S"," 80 06' 20.0"" W",-3.674278,-80.105556,49,Carrera et al. 2010,,,,,,,,
2907,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9383,El Oro,"Fuerte Militar Arenillas,  Quebrada Seca (7.1 KM W & 12.5 KM S del Fuerte Militar)","03 39' 24.1"" S","80 10' 56.2"" W",-3.656694,-80.182278,43,Carrera et al. 2010,,,,,,,,
2908,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 102688,El Oro,"Fuerte Militar Arenillas,  Quebrada Seca (7.1 KM W & 12.5 KM S del Fuerte Militar)","03 39' 24.1"" S","80 10' 56.2"" W",-3.656694,-80.182278,43,Carrera et al. 2010,,,,,,,,
2909,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1372,El Oro,Arenillas,03°33' S,80°03'  W,-3.550000,-80.050000,50,Albuja 1982,,,,,,,,
2910,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,USNM 522527,Esmeraldas,7 Km N Quininde (Rosa Zarate),00◦20' N,79◦28' W,0.333333,-79.466667,100,Albuja 1999,,,,,,,,
2911,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1386,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1999,,,,,,,,
2912,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1484,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1999,,,,,,,,
2913,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1486,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1999,,,,,,,,
2914,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1487,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1999,,,,,,,,
2915,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1488,Esmeraldas,Valle del Sade,"00°31'04"" N","79°20'29"" W",0.517778,-79.341389,250,Albuja 1999,,,,,,,,
2916,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 2382,Esmeraldas,"Río Bilsa cabeceras del, 80 km S de Esmeraldas",00°37'  N,79°51'  W,0.616667,-79.850000,150,This Publication,,,,,,,,
2917,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 5677,Esmeraldas,"Río Bilsa cabeceras del, 80 km S de Esmeraldas",00°37'  N,79°51'  W,0.616667,-79.850000,150,This Publication,,,,,,,,
2918,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1436,Esmeraldas,"Viche, Km 43 vía a Esmeraldas",00°39' N,79°32' W,0.650000,-79.533333,50,Albuja 1999,,,,,,,,
2919,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1489,Esmeraldas,"Río Bravo, margen izquierdo 100 m aguas arriba del salto del Río Bravo. R.E.Cotacachi-Cayapas","00°40'53"" N","78°56'46"" W",0.681389,-78.946111,100,Albuja 1999,,,,,,,,
2920,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1495,Esmeraldas,"Río Bravo, margen izquierdo 100 m aguas arriba del salto del Río Bravo. R.E.Cotacachi-Cayapas","00°40'53"" N","78°56'46"" W",0.681389,-78.946111,100,Albuja 1999,,,,,,,,
2921,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1491,Esmeraldas,"Loma de Taquiama, 1 km NE del estero Taquiama, Río Tiaone",00°43'  N,79°41'  W,0.716667,-79.683333,100,Albuja 1999,,,,,,,,
2922,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1492,Esmeraldas,"Loma de Taquiama, 1 km NE del estero Taquiama, Río Tiaone",00°43'  N,79°41'  W,0.716667,-79.683333,100,Albuja 1999,,,,,,,,
2923,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1493,Esmeraldas,"Loma de Taquiama, 1 km NE del estero Taquiama, Río Tiaone",00°43'  N,79°41'  W,0.716667,-79.683333,100,This Publication,,,,,,,,
2924,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1471,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1999,,,,,,,,
2925,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1475,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1999,,,,,,,,
2926,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1476,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1999,,,,,,,,
2927,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1477,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1999,,,,,,,,
2928,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1478,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1999,,,,,,,,
2929,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1479,Esmeraldas,San Miguel 3 Km al sur,00°43'  N,"78°55'08"" W",0.716667,-78.918889,150,Albuja 1999,,,,,,,,
2930,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 3262,Esmeraldas,"San Miguel, Río Cayapas","00°43'47"" N","78°55'08"" W",0.729722,-78.918889,150,Albuja 1999,,,,,,,,
2931,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1385,Esmeraldas,"Estero Chapiro, 2 Km al norte de la desembocadura del río San Miguel en el Cayapas",00°45' N,"78°55'08"" W",0.750000,-78.918889,125,This Publication,,,,,,,,
2932,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1472,Esmeraldas,"San Miguel, 2 km al N de la sesembocadura del río San Miguel en el Cayapas",00°45' N,"78°55'08"" W",0.750000,-78.918889,150,Albuja 1999,,,,,,,,
2933,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1473,Esmeraldas,"San Miguel, 2 km al N de la sesembocadura del río San Miguel en el Cayapas",00°45' N,"78°55'08"" W",0.750000,-78.918889,150,Albuja 1999,,,,,,,,
2934,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1474,Esmeraldas,"San Miguel, 2 km al N de la sesembocadura del río San Miguel en el Cayapas",00°45' N,"78°55'08"" W",0.750000,-78.918889,150,Albuja 1999,,,,,,,,
2935,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1470,Esmeraldas,"Hcda La Granada, Km 3 vía Lita- San Lorenzo, Alto Tambo","00°51'53"" N",78°34'  W,0.864722,-78.566667,600,Albuja 1999,,,,,,,,
2936,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1481,Esmeraldas,"Luis Vargas Torres, 2 km al sur","00°52'42"" N","78°47'32"" W",0.878333,-78.792222,100,This Publication,,,,,,,,
2937,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1490,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,This Publication,,,,,,,,
2938,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1496,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,This Publication,,,,,,,,
2939,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1497,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,This Publication,,,,,,,,
2940,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1498,Esmeraldas,"Chontaduro, río Verde, margen izquierdo",00°56'  N,79°26'  W,0.933333,-79.433333,150,This Publication,,,,,,,,
2941,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1452,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
2942,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1453,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
2943,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1454,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
2944,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1455,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
2945,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 9141,Esmeraldas,Urbina,"01°02'12"" N","78°46'25"" W",1.036667,-78.773611,50,Albuja 1982,,,,,,,,
2946,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103230,Esmeraldas,Terrenos Aledaños de la Comuna San Francisco de Bogota,"01 04' 21.3"" N"," 78 42' 41.4"" W",1.072583,-78.711500,88,Carrera et al. 2010,,,,,,,,
2947,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9010,Esmeraldas,Comuna San Francisco de Bogota,"01 05' 36.8"" N","78 42' 21.5"" W",1.093556,-78.705972,63,Carrera et al. 2010,,,,,,,,
2948,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1480,Esmeraldas,"Borbón, Campamento del Servicio Forestal-MAG","01°06'51"" N","78°59'37"" W",1.114167,-78.993611,10,This Publication,,,,,,,,
2949,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,USNM 113362,Esmeraldas,Pambilar,01 07' N,78 36' W,1.116667,-78.600000,96,Larsen et al. 2010,,,,,,,,
2950,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ  9012,Esmeraldas,"Estacion Experimental ""La Chiquita""","01 13' 55.2"" N","78 45' 57.7"" W",1.232000,-78.766028,53,Carrera et al. 2010,,,,,,,,
2951,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 85297,Esmeraldas,"Estacion Experimental ""La Chiquita""","01 13' 55.2"" N","78 45' 57.7"" W",1.232000,-78.766028,53,Carrera et al. 2010,,,,,,,,
2952,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1499,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2953,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1500,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2954,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1501,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2955,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1502,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2956,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1503,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2957,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1504,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2958,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1505,Esmeraldas,La Chiquita Campamento Forestal ,01°14'  N,"78°45'36"" W",1.233333,-78.760000,100,Albuja 1999,,,,,,,,
2959,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9375,Esmeraldas,La Guarapera,"01° 16' 13"" N","78° 48' 11"" W",1.270278,-78.803056,44,Carrera et al. 2010,,,,,,,,
2960,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 85415,Esmeraldas,La Guarapera,"01° 16' 13"" N","78° 48' 11"" W",1.270278,-78.803056,44,Carrera et al. 2010,,,,,,,,
2961,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 85416,Esmeraldas,La Guarapera,"01° 16' 13"" N","78° 48' 11"" W",1.270278,-78.803056,44,"Carrera et al. 2010, Larsen et al. 2010",,,,,,,,
2962,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103116,Esmeraldas,"Mataje, Base Naval","01 20' 45.6"" N"," 78 43' 00.1"" W",1.346000,-78.716669,37,Carrera et al. 2010,,,,,,,,
2963,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9380,Esmeraldas,"Mataje, Base Naval","01 21' 21.4"" N"," 78 43' 27.3"" W",1.355944,-78.724250,87,Carrera et al. 2010,,,,,,,,
2964,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9381,Esmeraldas,"Mataje, Base Naval","01 21' 21.4"" N"," 78 43' 27.3"" W",1.355944,-78.724250,87,Carrera et al. 2010,,,,,,,,
2965,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1746,Esmeraldas,"Mataje, Estero Molina","01°21'30"" N",78°43'  W,1.358333,-78.716667,50,This Publication,,,,,,,,
2966,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,USNM 498961,Guayas,"Balao, 10 Km Este, Huerta Negra near Tenguel",02°59’S,79°38’W,-3.000000,-79.783333,10,Larsen et al. 2010,,,,,,,,
2967,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,USNM 498963,Guayas,"Balao, 10 Km Este, Huerta Negra near Tenguel",02°59’S,79°38’W,-3.000000,-79.783333,10,Larsen et al. 2010,,,,,,,,
2968,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,USNM 498964,Guayas,"Balao, 10 Km Este, Huerta Negra near Tenguel",02°59’S,79°38’W,-3.000000,-79.783333,10,Larsen et al. 2010,,,,,,,,
2969,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,USNM 498965,Guayas,"Balao, 10 Km Este, Huerta Negra near Tenguel",02°59’S,79°38’W,-3.000000,-79.783333,10,Larsen et al. 2010,,,,,,,,
2970,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9376,Guayas,Isla Puna,"02 44' 40.6"" S","79 54' 53.6"" W",-2.744611,-79.914889,11,Carrera et al. 2010,,,,,,,,
2971,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9377,Guayas,Isla Puna,"02 44' 40.6"" S","79 54' 53.6"" W",-2.744611,-79.914889,11,Carrera et al. 2010,,,,,,,,
2972,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103449,Guayas,Isla Puna,"02 44' 40.6"" S","79 54' 53.6"" W",-2.744611,-79.914889,11,Carrera et al. 2010,,,,,,,,
2973,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103450,Guayas,Isla Puna,"02 44' 40.6"" S","79 54' 53.6"" W",-2.744611,-79.914889,11,Carrera et al. 2010,,,,,,,,
2974,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103451,Guayas,Isla Puna,"02 44' 40.6"" S","79 54' 53.6"" W",-2.744611,-79.914889,11,Carrera et al. 2010,,,,,,,,
2975,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103304,Guayas,"Bosque Protector Cerro Blanco, Centro de Visitantes","02 25' 38.2"" S ","80 01' 17.7"" W",-2.427278,-80.021583,22,Carrera et al. 2010,,,,,,,,
2976,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9374,Guayas,"Bosque Protector Cerro Blanco, Sendero Canoa","02 25' 38.2"" S ","80 01' 17.7"" W",-2.427278,-80.021583,22,Carrera et al. 2010,,,,,,,,
2977,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103366,Guayas,"Bosque Protector Cerro Blanco, Sendero Canoa","02 25' 38.2"" S ","80 01' 17.7"" W",-2.427278,-80.021583,22,Carrera et al. 2010,,,,,,,,
2978,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9013,Guayas,Reserva Ecologica Manglares Churute: Cerro Cimalon,"02 25' 36.3"" S"," 79 33' 40.5"" W",-2.426750,-79.561250,50,Carrera et al. 2010,,,,,,,,
2979,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9378,Guayas,Reserva Ecologica Manglares Churute: Cerro Cimalon,"02 25' 36.3"" S"," 79 33' 40.5"" W",-2.426750,-79.561250,50,Carrera et al. 2010,,,,,,,,
2980,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103535,Guayas,Reserva Ecologica Manglares Churute: Cerro Cimalon,"02 25' 36.3"" S"," 79 33' 40.5"" W",-2.426750,-79.561250,50,Carrera et al. 2010,,,,,,,,
2981,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103536,Guayas,Reserva Ecologica Manglares Churute: Cerro Cimalon,"02 25' 36.3"" S"," 79 33' 40.5"" W",-2.426750,-79.561250,50,Carrera et al. 2010,,,,,,,,
2982,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103585,Guayas,Reserva Ecologica Manglares Churute: Cerro Pancho Diablo,"02 25' 15.7"" S"," 79 37' 37.1"" W",-2.421028,-79.626972,15,Carrera et al. 2010,,,,,,,,
2983,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103586,Guayas,Reserva Ecologica Manglares Churute: Cerro Pancho Diablo,"02 25' 15.7"" S"," 79 37' 37.1"" W",-2.421028,-79.626972,15,Carrera et al. 2010,,,,,,,,
2984,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103587,Guayas,Reserva Ecologica Manglares Churute: Cerro Pancho Diablo,"02 25' 15.7"" S"," 79 37' 37.1"" W",-2.421028,-79.626972,15,Carrera et al. 2010,,,,,,,,
2985,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 103669,Guayas,"Reserva Ecologica Manglares Churute: Cerro Pancho Diablo, Propiedad del Sr. Ismael Acero","02 25' 15.2"" S","79 37' 53"" W",-2.420889,-79.631389,50,Carrera et al. 2010,,,,,,,,
2986,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,QCAZ 9014,Guayas,"Reserva Ecologica Manglares Churute: Cerro Pancho Diablo, Sendero ""La Cascada""","02 25' 08.1"" S","79 39' 0.3"" W",-2.418917,-79.650833,54,Carrera et al. 2010,,,,,,,,
2987,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,TTU 103615,Guayas,"Reserva Ecologica Manglares Churute: Cerro Pancho Diablo, Sendero ""La Cascada""","02 25' 08.1"" S","79 39' 0.3"" W",-2.418917,-79.650833,54,Carrera et al. 2010,,,,,,,,
2988,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,AMNH 36555,Guayas,Duran,02 10' S,79 50' W,-2.166667,-79.833333,0,Allen 1916,,,,,,,,
2989,Phyllostomidae,Artibeus lituratus,HFF,68.00,50 - 86 g (Tirira 2007),59.30,Pacifini et al. 2013,MEPN 1374,Guayas,"La Isla, Cumandá",02°10' S,79°10'  W,-2.166667,-79.166667,345,Albuja 1982,,,,,,,,
